"id_cliente","nome","endereco","telefone","email","data_nascimento"
270,Cliente_4139,Endereço do Cliente_4139,+5511493226990,Cliente_4139@exemplo.com,1982-09-03
271,Cliente_8349,Endereço do Cliente_8349,+5511475417748,Cliente_8349@exemplo.com,1952-07-03
272,Cliente_2838,Endereço do Cliente_2838,+5511840397206,Cliente_2838@exemplo.com,1951-02-02
273,Cliente_266,Endereço do Cliente_266,+5511779819336,Cliente_266@exemplo.com,1990-08-25
274,Cliente_3286,Endereço do Cliente_3286,+5511192832215,Cliente_3286@exemplo.com,1953-09-17
275,Cliente_9479,Endereço do Cliente_9479,+5511761473096,Cliente_9479@exemplo.com,1998-06-05
276,Cliente_273,Endereço do Cliente_273,+5511937440962,Cliente_273@exemplo.com,1964-01-22
277,Cliente_9344,Endereço do Cliente_9344,+5511596248973,Cliente_9344@exemplo.com,1992-07-27
278,Cliente_5030,Endereço do Cliente_5030,+5511271378978,Cliente_5030@exemplo.com,1954-02-20
279,Cliente_3403,Endereço do Cliente_3403,+5511554198075,Cliente_3403@exemplo.com,1984-08-29
280,Cliente_6534,Endereço do Cliente_6534,+5511624566445,Cliente_65342270@exemplo.com,1961-07-30
281,Cliente_4612,Endereço do Cliente_4612,+5511603469946,Cliente_4612@exemplo.com,1958-03-08
282,Cliente_6600,Endereço do Cliente_6600,+5511479168950,Cliente_6600@exemplo.com,1971-12-08
283,Cliente_5154,Endereço do Cliente_5154,+5511403822337,Cliente_5154@exemplo.com,1962-06-27
284,Cliente_8675,Endereço do Cliente_8675,+5511231333259,Cliente_8675@exemplo.com,1967-12-03
285,Cliente_4998,Endereço do Cliente_4998,+5511464862349,Cliente_4998@exemplo.com,1992-01-17
286,Cliente_7380,Endereço do Cliente_7380,+5511152696305,Cliente_7380@exemplo.com,1950-05-31
287,Cliente_9075,Endereço do Cliente_9075,+5511424257563,Cliente_9075@exemplo.com,1983-01-19
288,Cliente_653,Endereço do Cliente_653,+5511349832609,Cliente_653@exemplo.com,1960-04-13
289,Cliente_822,Endereço do Cliente_822,+5511996675704,Cliente_822@exemplo.com,1992-07-02
290,Cliente_5310,Endereço do Cliente_5310,+5511465522870,Cliente_5310@exemplo.com,1969-10-22
291,Cliente_6226,Endereço do Cliente_6226,+5511726959620,Cliente_6226@exemplo.com,1960-07-05
292,Cliente_347,Endereço do Cliente_347,+5511610504078,Cliente_347@exemplo.com,1988-04-30
293,Cliente_9203,Endereço do Cliente_9203,+5511869098576,Cliente_9203@exemplo.com,1970-04-21
294,Cliente_3364,Endereço do Cliente_3364,+5511735218034,Cliente_33643667@exemplo.com,1994-11-27
295,Cliente_8636,Endereço do Cliente_8636,+5511469000077,Cliente_8636@exemplo.com,1982-06-16
296,Cliente_3585,Endereço do Cliente_3585,+5511699154267,Cliente_3585@exemplo.com,1952-02-06
297,Cliente_3018,Endereço do Cliente_3018,+5511381072850,Cliente_3018@exemplo.com,1991-08-19
298,Cliente_9067,Endereço do Cliente_9067,+5511857469914,Cliente_9067@exemplo.com,1981-10-06
299,Cliente_78,Endereço do Cliente_78,+5511301655212,Cliente_78@exemplo.com,1952-09-24
300,Cliente_5387,Endereço do Cliente_5387,+5511273508961,Cliente_5387@exemplo.com,1987-11-01
301,Cliente_1427,Endereço do Cliente_1427,+5511453746378,Cliente_1427@exemplo.com,1983-12-01
302,Cliente_2233,Endereço do Cliente_2233,+5511245308892,Cliente_2233@exemplo.com,1973-10-21
303,Cliente_3863,Endereço do Cliente_3863,+5511279590271,Cliente_3863@exemplo.com,1995-10-14
304,Cliente_9014,Endereço do Cliente_9014,+5511130098710,Cliente_9014@exemplo.com,1985-12-17
305,Cliente_4257,Endereço do Cliente_4257,+5511392468073,Cliente_4257@exemplo.com,1990-09-23
306,Cliente_3217,Endereço do Cliente_3217,+5511604862791,Cliente_3217@exemplo.com,1964-06-08
307,Cliente_4760,Endereço do Cliente_4760,+5511233743057,Cliente_4760@exemplo.com,1995-12-04
308,Cliente_5790,Endereço do Cliente_5790,+5511317471508,Cliente_5790@exemplo.com,1953-06-16
309,Cliente_1464,Endereço do Cliente_1464,+5511796032623,Cliente_1464@exemplo.com,1981-03-21
310,Cliente_659,Endereço do Cliente_659,+5511334338861,Cliente_659@exemplo.com,2000-02-14
311,Cliente_1813,Endereço do Cliente_1813,+5511290408319,Cliente_1813@exemplo.com,1980-07-20
312,Cliente_1510,Endereço do Cliente_1510,+5511909073016,Cliente_1510@exemplo.com,1966-10-21
313,Cliente_2669,Endereço do Cliente_2669,+5511442395986,Cliente_2669@exemplo.com,1990-08-31
314,Cliente_7496,Endereço do Cliente_7496,+5511839403698,Cliente_7496@exemplo.com,1967-04-15
315,Cliente_2815,Endereço do Cliente_2815,+5511404225582,Cliente_2815@exemplo.com,1975-09-03
316,Cliente_550,Endereço do Cliente_550,+5511474701747,Cliente_550@exemplo.com,1955-07-19
317,Cliente_9966,Endereço do Cliente_9966,+5511903233406,Cliente_9966@exemplo.com,1963-08-17
318,Cliente_9266,Endereço do Cliente_9266,+5511416480561,Cliente_9266@exemplo.com,1988-03-22
319,Cliente_768,Endereço do Cliente_768,+5511247912598,Cliente_768@exemplo.com,1970-05-22
320,Cliente_3708,Endereço do Cliente_3708,+5511156067172,Cliente_3708@exemplo.com,1950-10-23
321,Cliente_4944,Endereço do Cliente_4944,+5511847686714,Cliente_4944@exemplo.com,1993-04-16
322,Cliente_3421,Endereço do Cliente_3421,+5511606260726,Cliente_3421@exemplo.com,1973-12-23
323,Cliente_4990,Endereço do Cliente_4990,+5511979033897,Cliente_4990@exemplo.com,1995-01-07
324,Cliente_4739,Endereço do Cliente_4739,+5511883458955,Cliente_4739@exemplo.com,1950-09-30
325,Cliente_731,Endereço do Cliente_731,+5511370115801,Cliente_731@exemplo.com,1950-02-24
326,Cliente_1196,Endereço do Cliente_1196,+5511285599940,Cliente_1196@exemplo.com,1953-02-17
327,Cliente_1933,Endereço do Cliente_1933,+5511373841753,Cliente_1933@exemplo.com,1966-08-21
328,Cliente_8035,Endereço do Cliente_8035,+5511389563790,Cliente_8035@exemplo.com,1972-05-23
329,Cliente_6628,Endereço do Cliente_6628,+5511462577784,Cliente_6628@exemplo.com,1953-04-02
330,Cliente_908,Endereço do Cliente_908,+5511244161761,Cliente_908@exemplo.com,1982-08-08
331,Cliente_2169,Endereço do Cliente_2169,+5511330176954,Cliente_2169@exemplo.com,1985-06-03
332,Cliente_4507,Endereço do Cliente_4507,+5511714861626,Cliente_4507@exemplo.com,1970-03-18
333,Cliente_6317,Endereço do Cliente_6317,+5511327621554,Cliente_6317@exemplo.com,1963-10-23
334,Cliente_919,Endereço do Cliente_919,+5511837824842,Cliente_919@exemplo.com,1965-12-27
335,Cliente_9627,Endereço do Cliente_9627,+5511169908661,Cliente_9627@exemplo.com,1995-11-01
336,Cliente_1965,Endereço do Cliente_1965,+5511564649108,Cliente_1965@exemplo.com,1950-01-25
337,Cliente_8285,Endereço do Cliente_8285,+5511532386677,Cliente_8285@exemplo.com,1967-07-12
338,Cliente_8955,Endereço do Cliente_8955,+5511657728840,Cliente_8955@exemplo.com,1988-06-30
339,Cliente_9041,Endereço do Cliente_9041,+5511768896463,Cliente_9041@exemplo.com,1986-07-05
340,Cliente_6726,Endereço do Cliente_6726,+5511839297324,Cliente_6726@exemplo.com,1970-11-15
341,Cliente_8782,Endereço do Cliente_8782,+5511250273563,Cliente_8782@exemplo.com,1972-01-16
342,Cliente_6182,Endereço do Cliente_6182,+5511290844974,Cliente_6182@exemplo.com,1974-11-05
343,Cliente_8077,Endereço do Cliente_8077,+5511838601805,Cliente_8077@exemplo.com,1954-03-06
344,Cliente_4344,Endereço do Cliente_4344,+5511812794128,Cliente_4344@exemplo.com,1995-05-08
345,Cliente_8008,Endereço do Cliente_8008,+5511511531312,Cliente_8008@exemplo.com,1964-07-23
346,Cliente_6461,Endereço do Cliente_6461,+5511408061993,Cliente_6461@exemplo.com,1972-08-13
347,Cliente_8687,Endereço do Cliente_8687,+5511365990087,Cliente_8687@exemplo.com,1988-09-15
348,Cliente_8314,Endereço do Cliente_8314,+5511875884474,Cliente_8314@exemplo.com,1988-10-04
349,Cliente_7078,Endereço do Cliente_7078,+5511724090003,Cliente_7078@exemplo.com,1989-05-31
350,Cliente_2755,Endereço do Cliente_2755,+5511898779044,Cliente_2755@exemplo.com,1997-05-11
351,Cliente_9,Endereço do Cliente_9,+5511130179134,Cliente_9@exemplo.com,1990-11-18
352,Cliente_804,Endereço do Cliente_804,+5511847416853,Cliente_804@exemplo.com,1961-09-02
353,Cliente_2429,Endereço do Cliente_2429,+5511451963213,Cliente_2429@exemplo.com,1962-01-04
354,Cliente_8341,Endereço do Cliente_8341,+5511957665589,Cliente_8341@exemplo.com,1966-01-10
355,Cliente_2923,Endereço do Cliente_2923,+5511458719001,Cliente_2923@exemplo.com,1985-07-21
356,Cliente_6375,Endereço do Cliente_6375,+5511900812679,Cliente_6375@exemplo.com,1987-06-08
357,Cliente_1410,Endereço do Cliente_1410,+5511712544018,Cliente_1410@exemplo.com,1976-03-29
358,Cliente_9871,Endereço do Cliente_9871,+5511622362785,Cliente_9871@exemplo.com,1981-08-31
359,Cliente_1152,Endereço do Cliente_1152,+5511250167917,Cliente_1152@exemplo.com,1985-05-03
360,Cliente_5725,Endereço do Cliente_5725,+5511503859069,Cliente_5725@exemplo.com,1955-06-27
361,Cliente_8516,Endereço do Cliente_8516,+5511424592723,Cliente_8516@exemplo.com,1974-02-19
362,Cliente_1112,Endereço do Cliente_1112,+5511332741788,Cliente_1112@exemplo.com,2000-05-10
363,Cliente_6486,Endereço do Cliente_6486,+5511722448517,Cliente_6486@exemplo.com,1992-05-21
364,Cliente_8270,Endereço do Cliente_8270,+5511255687055,Cliente_8270@exemplo.com,1994-05-15
365,Cliente_3729,Endereço do Cliente_3729,+5511702685682,Cliente_3729@exemplo.com,1983-04-14
366,Cliente_7051,Endereço do Cliente_7051,+5511367817628,Cliente_7051@exemplo.com,1969-07-29
367,Cliente_6673,Endereço do Cliente_6673,+5511320440500,Cliente_6673@exemplo.com,1966-10-27
368,Cliente_9019,Endereço do Cliente_9019,+5511922404448,Cliente_9019@exemplo.com,1958-11-26
369,Cliente_1848,Endereço do Cliente_1848,+5511826866072,Cliente_1848@exemplo.com,1998-06-09
370,Cliente_3838,Endereço do Cliente_3838,+5511125641336,Cliente_3838@exemplo.com,1990-10-29
371,Cliente_9669,Endereço do Cliente_9669,+5511554649453,Cliente_9669@exemplo.com,1989-09-14
372,Cliente_6321,Endereço do Cliente_6321,+5511510413298,Cliente_6321@exemplo.com,1959-07-04
373,Cliente_607,Endereço do Cliente_607,+5511679975158,Cliente_607@exemplo.com,1961-04-17
374,Cliente_8905,Endereço do Cliente_8905,+5511283670601,Cliente_8905@exemplo.com,1981-03-03
375,Cliente_7295,Endereço do Cliente_7295,+5511145526668,Cliente_7295@exemplo.com,1986-07-01
376,Cliente_2806,Endereço do Cliente_2806,+5511188227140,Cliente_2806@exemplo.com,1959-08-14
377,Cliente_1767,Endereço do Cliente_1767,+5511774267154,Cliente_1767@exemplo.com,1987-07-11
378,Cliente_5502,Endereço do Cliente_5502,+5511586783465,Cliente_5502@exemplo.com,1956-11-22
379,Cliente_1675,Endereço do Cliente_1675,+5511782172640,Cliente_1675@exemplo.com,1957-04-09
380,Cliente_3151,Endereço do Cliente_3151,+5511972366468,Cliente_3151@exemplo.com,1981-07-25
381,Cliente_9024,Endereço do Cliente_9024,+5511284893574,Cliente_9024@exemplo.com,1995-10-12
382,Cliente_5472,Endereço do Cliente_5472,+5511787455504,Cliente_5472@exemplo.com,1970-01-09
383,Cliente_2057,Endereço do Cliente_2057,+5511597521741,Cliente_2057@exemplo.com,1961-03-03
384,Cliente_3116,Endereço do Cliente_3116,+5511649891152,Cliente_3116@exemplo.com,1974-10-04
385,Cliente_2669,Endereço do Cliente_2669,+5511184970827,Cliente_26695220@exemplo.com,1993-06-08
386,Cliente_320,Endereço do Cliente_320,+5511947749369,Cliente_320@exemplo.com,1992-02-12
387,Cliente_5114,Endereço do Cliente_5114,+5511298656884,Cliente_5114@exemplo.com,1997-05-28
388,Cliente_5080,Endereço do Cliente_5080,+5511175535087,Cliente_5080@exemplo.com,1970-12-04
389,Cliente_957,Endereço do Cliente_957,+5511463270287,Cliente_957@exemplo.com,1998-11-21
390,Cliente_6825,Endereço do Cliente_6825,+5511811074588,Cliente_6825@exemplo.com,1978-06-07
391,Cliente_6614,Endereço do Cliente_6614,+5511250216753,Cliente_6614@exemplo.com,1956-05-12
392,Cliente_728,Endereço do Cliente_728,+5511656823922,Cliente_728@exemplo.com,1951-02-23
393,Cliente_2661,Endereço do Cliente_2661,+5511449087729,Cliente_2661@exemplo.com,1968-10-06
394,Cliente_3631,Endereço do Cliente_3631,+5511694725790,Cliente_3631@exemplo.com,1952-10-21
395,Cliente_4265,Endereço do Cliente_4265,+5511577268565,Cliente_4265@exemplo.com,1966-12-20
396,Cliente_2701,Endereço do Cliente_2701,+5511760470534,Cliente_2701@exemplo.com,1972-10-06
397,Cliente_1477,Endereço do Cliente_1477,+5511837177765,Cliente_1477@exemplo.com,1991-04-16
398,Cliente_6191,Endereço do Cliente_6191,+5511924686356,Cliente_6191@exemplo.com,1986-03-24
399,Cliente_8328,Endereço do Cliente_8328,+5511447954623,Cliente_8328@exemplo.com,2000-09-13
400,Cliente_5785,Endereço do Cliente_5785,+5511544989802,Cliente_5785@exemplo.com,1975-04-11
401,Cliente_4852,Endereço do Cliente_4852,+5511414420137,Cliente_4852@exemplo.com,1984-01-16
402,Cliente_4759,Endereço do Cliente_4759,+5511730828047,Cliente_47599538@exemplo.com,1977-11-17
403,Cliente_6652,Endereço do Cliente_6652,+5511271525048,Cliente_6652@exemplo.com,1985-01-26
404,Cliente_6412,Endereço do Cliente_6412,+5511398937552,Cliente_6412@exemplo.com,1997-10-15
405,Cliente_9167,Endereço do Cliente_9167,+5511749425182,Cliente_9167@exemplo.com,1960-03-19
406,Cliente_7856,Endereço do Cliente_7856,+5511428557378,Cliente_7856@exemplo.com,1994-06-20
407,Cliente_1980,Endereço do Cliente_1980,+5511539287940,Cliente_1980@exemplo.com,1962-12-03
408,Cliente_2273,Endereço do Cliente_2273,+5511353423961,Cliente_2273@exemplo.com,1996-11-23
409,Cliente_905,Endereço do Cliente_905,+5511848246779,Cliente_905@exemplo.com,1962-09-11
410,Cliente_4053,Endereço do Cliente_4053,+5511376693413,Cliente_4053@exemplo.com,1982-08-05
411,Cliente_4953,Endereço do Cliente_4953,+5511206813956,Cliente_4953@exemplo.com,1953-01-06
412,Cliente_2217,Endereço do Cliente_2217,+5511311227828,Cliente_2217@exemplo.com,2000-03-01
413,Cliente_6072,Endereço do Cliente_6072,+5511410181299,Cliente_6072@exemplo.com,1976-04-09
414,Cliente_8033,Endereço do Cliente_8033,+5511259032839,Cliente_8033@exemplo.com,1971-04-30
415,Cliente_9642,Endereço do Cliente_9642,+5511641638139,Cliente_9642@exemplo.com,1972-11-19
416,Cliente_3914,Endereço do Cliente_3914,+5511664007988,Cliente_3914@exemplo.com,1977-11-16
417,Cliente_514,Endereço do Cliente_514,+5511770786694,Cliente_514@exemplo.com,1999-07-31
418,Cliente_9838,Endereço do Cliente_9838,+5511837677534,Cliente_9838@exemplo.com,1958-03-03
419,Cliente_535,Endereço do Cliente_535,+5511839513579,Cliente_535@exemplo.com,1984-06-23
420,Cliente_5119,Endereço do Cliente_5119,+5511272495698,Cliente_5119@exemplo.com,1967-09-26
421,Cliente_589,Endereço do Cliente_589,+5511808286247,Cliente_589@exemplo.com,1959-05-29
422,Cliente_4270,Endereço do Cliente_4270,+5511743139359,Cliente_4270@exemplo.com,2000-05-27
423,Cliente_9051,Endereço do Cliente_9051,+5511549013098,Cliente_9051@exemplo.com,1955-06-24
424,Cliente_2174,Endereço do Cliente_2174,+5511671755674,Cliente_21747517@exemplo.com,1976-03-07
425,Cliente_3364,Endereço do Cliente_3364,+5511256398459,Cliente_33645170@exemplo.com,1988-06-12
426,Cliente_1031,Endereço do Cliente_1031,+5511317591549,Cliente_1031@exemplo.com,1991-11-03
427,Cliente_3523,Endereço do Cliente_3523,+5511795055239,Cliente_3523@exemplo.com,1999-03-13
428,Cliente_3357,Endereço do Cliente_3357,+5511752059383,Cliente_3357@exemplo.com,1976-09-16
429,Cliente_5833,Endereço do Cliente_5833,+5511605533162,Cliente_5833@exemplo.com,1975-06-26
430,Cliente_7138,Endereço do Cliente_7138,+5511209318715,Cliente_7138@exemplo.com,1994-03-31
431,Cliente_9113,Endereço do Cliente_9113,+5511508824527,Cliente_9113@exemplo.com,1969-02-22
432,Cliente_9386,Endereço do Cliente_9386,+5511265913519,Cliente_9386@exemplo.com,1951-10-15
433,Cliente_6533,Endereço do Cliente_6533,+5511944499615,Cliente_6533@exemplo.com,1970-03-16
434,Cliente_8656,Endereço do Cliente_8656,+5511921593885,Cliente_8656@exemplo.com,1958-10-31
435,Cliente_7215,Endereço do Cliente_7215,+5511794558057,Cliente_7215@exemplo.com,1995-12-20
436,Cliente_7067,Endereço do Cliente_7067,+5511263325465,Cliente_7067@exemplo.com,1986-09-26
437,Cliente_3812,Endereço do Cliente_3812,+5511370509879,Cliente_3812@exemplo.com,1980-07-14
438,Cliente_3815,Endereço do Cliente_3815,+5511226532074,Cliente_3815@exemplo.com,1958-07-05
439,Cliente_2215,Endereço do Cliente_2215,+5511293447687,Cliente_2215@exemplo.com,1991-01-03
440,Cliente_9844,Endereço do Cliente_9844,+5511322096956,Cliente_9844@exemplo.com,1974-07-06
441,Cliente_4271,Endereço do Cliente_4271,+5511780912814,Cliente_4271@exemplo.com,1967-12-07
442,Cliente_8484,Endereço do Cliente_8484,+5511702163623,Cliente_8484@exemplo.com,1951-02-25
443,Cliente_3618,Endereço do Cliente_3618,+5511846077589,Cliente_3618@exemplo.com,1987-02-08
444,Cliente_6825,Endereço do Cliente_6825,+5511467149470,Cliente_68259911@exemplo.com,1951-01-24
445,Cliente_1154,Endereço do Cliente_1154,+5511880845729,Cliente_1154@exemplo.com,1960-01-24
446,Cliente_8193,Endereço do Cliente_8193,+5511646357050,Cliente_8193@exemplo.com,1990-02-21
447,Cliente_9994,Endereço do Cliente_9994,+5511897359891,Cliente_9994@exemplo.com,1989-05-16
448,Cliente_2668,Endereço do Cliente_2668,+5511419033037,Cliente_2668@exemplo.com,1960-02-22
449,Cliente_3321,Endereço do Cliente_3321,+5511639453927,Cliente_3321@exemplo.com,1979-12-02
450,Cliente_4934,Endereço do Cliente_4934,+5511530918441,Cliente_4934@exemplo.com,1968-07-14
451,Cliente_275,Endereço do Cliente_275,+5511528364904,Cliente_275@exemplo.com,1988-12-04
452,Cliente_3853,Endereço do Cliente_3853,+5511599042687,Cliente_3853@exemplo.com,1999-09-07
453,Cliente_150,Endereço do Cliente_150,+5511966276625,Cliente_150@exemplo.com,1988-03-23
454,Cliente_8485,Endereço do Cliente_8485,+5511306171472,Cliente_84857186@exemplo.com,1997-11-22
455,Cliente_6974,Endereço do Cliente_6974,+5511841651337,Cliente_6974@exemplo.com,1992-01-24
456,Cliente_8950,Endereço do Cliente_8950,+5511567627904,Cliente_8950@exemplo.com,1983-07-26
457,Cliente_7102,Endereço do Cliente_7102,+5511770230756,Cliente_7102@exemplo.com,1976-09-07
458,Cliente_9966,Endereço do Cliente_9966,+5511234609628,Cliente_99668340@exemplo.com,1971-01-26
459,Cliente_3174,Endereço do Cliente_3174,+5511216710906,Cliente_3174@exemplo.com,1956-03-04
460,Cliente_945,Endereço do Cliente_945,+5511182206358,Cliente_945@exemplo.com,1994-10-31
461,Cliente_3171,Endereço do Cliente_3171,+5511559342863,Cliente_3171@exemplo.com,1971-11-28
462,Cliente_6624,Endereço do Cliente_6624,+5511447210078,Cliente_6624@exemplo.com,1980-01-31
463,Cliente_2882,Endereço do Cliente_2882,+5511224392221,Cliente_2882@exemplo.com,2000-12-30
464,Cliente_2861,Endereço do Cliente_2861,+5511559306433,Cliente_2861@exemplo.com,1997-05-30
465,Cliente_4085,Endereço do Cliente_4085,+5511314471353,Cliente_4085@exemplo.com,1985-06-26
466,Cliente_809,Endereço do Cliente_809,+5511674428959,Cliente_809@exemplo.com,1991-04-05
467,Cliente_2035,Endereço do Cliente_2035,+5511650085412,Cliente_2035@exemplo.com,1961-10-25
468,Cliente_5314,Endereço do Cliente_5314,+5511580934232,Cliente_5314@exemplo.com,1953-11-22
469,Cliente_1594,Endereço do Cliente_1594,+5511211371036,Cliente_1594@exemplo.com,1954-10-11
470,Cliente_5782,Endereço do Cliente_5782,+5511734486196,Cliente_5782@exemplo.com,1961-01-23
471,Cliente_4331,Endereço do Cliente_4331,+5511739550578,Cliente_4331@exemplo.com,1953-09-22
472,Cliente_1204,Endereço do Cliente_1204,+5511928646812,Cliente_1204@exemplo.com,1955-09-05
473,Cliente_2992,Endereço do Cliente_2992,+5511476048822,Cliente_2992@exemplo.com,1962-02-28
474,Cliente_1505,Endereço do Cliente_1505,+5511453897739,Cliente_1505@exemplo.com,1999-10-28
475,Cliente_6897,Endereço do Cliente_6897,+5511481656842,Cliente_68971104@exemplo.com,1996-01-25
476,Cliente_5712,Endereço do Cliente_5712,+5511246074292,Cliente_5712@exemplo.com,1997-09-09
